,State Name,county Name,Month,Day,AQI,Category,Defining Site,Latitude,Longitude
17604,California,Trinity,6,15,0,Good,06-105-0002,40.73475,-122.9412
17605,California,Trinity,6,16,0,Good,06-105-0002,40.73475,-122.9412
17606,California,Trinity,6,17,0,Good,06-105-0002,40.73475,-122.9412
17607,California,Trinity,6,18,3,Good,06-105-0002,40.73475,-122.9412
17608,California,Trinity,6,19,0,Good,06-105-0002,40.73475,-122.9412
17609,California,Trinity,6,20,6,Good,06-105-0002,40.73475,-122.9412
17610,California,Trinity,6,21,0,Good,06-105-0002,40.73475,-122.9412
17611,California,Trinity,6,22,7,Good,06-105-0002,40.73475,-122.9412
17612,California,Trinity,6,23,9,Good,06-105-0002,40.73475,-122.9412
17613,California,Trinity,6,24,15,Good,06-105-0002,40.73475,-122.9412
17614,California,Trinity,6,25,8,Good,06-105-0002,40.73475,-122.9412
17615,California,Trinity,6,26,11,Good,06-105-0002,40.73475,-122.9412
17616,California,Trinity,6,27,13,Good,06-105-0002,40.73475,-122.9412
17617,California,Trinity,6,28,11,Good,06-105-0002,40.73475,-122.9412
17618,California,Trinity,6,29,0,Good,06-105-0002,40.73475,-122.9412
17619,California,Trinity,6,30,13,Good,06-105-0002,40.73475,-122.9412
17620,California,Trinity,7,7,0,Good,06-105-0002,40.73475,-122.9412
17621,California,Trinity,7,15,6,Good,06-105-0002,40.73475,-122.9412
17622,California,Trinity,7,16,14,Good,06-105-0002,40.73475,-122.9412
17623,California,Trinity,7,17,16,Good,06-105-0002,40.73475,-122.9412
17624,California,Trinity,7,18,36,Good,06-105-0002,40.73475,-122.9412
17625,California,Trinity,7,19,25,Good,06-105-0002,40.73475,-122.9412
17626,California,Trinity,7,20,20,Good,06-105-0002,40.73475,-122.9412
17627,California,Trinity,7,21,23,Good,06-105-0002,40.73475,-122.9412
17628,California,Trinity,7,22,27,Good,06-105-0002,40.73475,-122.9412
17629,California,Trinity,8,4,24,Good,06-105-0002,40.73475,-122.9412
17630,California,Trinity,8,5,16,Good,06-105-0002,40.73475,-122.9412
17631,California,Trinity,8,6,13,Good,06-105-0002,40.73475,-122.9412
17632,California,Trinity,8,7,15,Good,06-105-0002,40.73475,-122.9412
17633,California,Trinity,8,8,52,Moderate,06-105-0002,40.73475,-122.9412
17634,California,Trinity,8,9,58,Moderate,06-105-0002,40.73475,-122.9412
17635,California,Trinity,8,10,76,Moderate,06-105-0002,40.73475,-122.9412
17636,California,Trinity,8,11,32,Good,06-105-0002,40.73475,-122.9412
17637,California,Trinity,8,12,40,Good,06-105-0002,40.73475,-122.9412
17638,California,Trinity,8,14,13,Good,06-105-0002,40.73475,-122.9412
17639,California,Trinity,8,15,13,Good,06-105-0002,40.73475,-122.9412
17640,California,Trinity,8,16,15,Good,06-105-0002,40.73475,-122.9412
17641,California,Trinity,8,17,21,Good,06-105-0002,40.73475,-122.9412
17642,California,Trinity,8,18,17,Good,06-105-0002,40.73475,-122.9412
17643,California,Trinity,8,19,0,Good,06-105-0002,40.73475,-122.9412
17644,California,Trinity,8,20,3,Good,06-105-0002,40.73475,-122.9412
17645,California,Trinity,8,21,0,Good,06-105-0002,40.73475,-122.9412
17646,California,Trinity,8,22,105,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17647,California,Trinity,8,23,160,Unhealthy,06-105-0002,40.73475,-122.9412
17648,California,Trinity,8,24,156,Unhealthy,06-105-0002,40.73475,-122.9412
17649,California,Trinity,8,25,152,Unhealthy,06-105-0002,40.73475,-122.9412
17650,California,Trinity,8,26,84,Moderate,06-105-0002,40.73475,-122.9412
17651,California,Trinity,8,27,80,Moderate,06-105-0002,40.73475,-122.9412
17652,California,Trinity,8,28,84,Moderate,06-105-0002,40.73475,-122.9412
17653,California,Trinity,8,29,78,Moderate,06-105-0002,40.73475,-122.9412
17654,California,Trinity,8,30,44,Good,06-105-0002,40.73475,-122.9412
17655,California,Trinity,8,31,10,Good,06-105-0002,40.73475,-122.9412
17656,California,Trinity,9,1,3,Good,06-105-0002,40.73475,-122.9412
17657,California,Trinity,9,2,41,Good,06-105-0002,40.73475,-122.9412
17658,California,Trinity,9,3,128,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17659,California,Trinity,9,4,109,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17660,California,Trinity,9,5,68,Moderate,06-105-0002,40.73475,-122.9412
17661,California,Trinity,9,6,107,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17662,California,Trinity,9,7,155,Unhealthy,06-105-0002,40.73475,-122.9412
17663,California,Trinity,9,8,69,Moderate,06-105-0002,40.73475,-122.9412
17664,California,Trinity,9,9,46,Good,06-105-0002,40.73475,-122.9412
17665,California,Trinity,9,10,158,Unhealthy,06-105-0002,40.73475,-122.9412
17666,California,Trinity,9,11,162,Unhealthy,06-105-0002,40.73475,-122.9412
17667,California,Trinity,9,12,188,Unhealthy,06-105-0002,40.73475,-122.9412
17668,California,Trinity,9,13,193,Unhealthy,06-105-0002,40.73475,-122.9412
17669,California,Trinity,9,14,167,Unhealthy,06-105-0002,40.73475,-122.9412
17670,California,Trinity,9,15,158,Unhealthy,06-105-0002,40.73475,-122.9412
17671,California,Trinity,9,16,106,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17672,California,Trinity,9,17,137,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17673,California,Trinity,9,18,64,Moderate,06-105-0002,40.73475,-122.9412
17674,California,Trinity,9,19,79,Moderate,06-105-0002,40.73475,-122.9412
17675,California,Trinity,9,20,121,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17676,California,Trinity,9,21,122,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17677,California,Trinity,9,22,80,Moderate,06-105-0002,40.73475,-122.9412
17678,California,Trinity,9,23,64,Moderate,06-105-0002,40.73475,-122.9412
17679,California,Trinity,9,24,6,Good,06-105-0002,40.73475,-122.9412
17680,California,Trinity,9,25,30,Good,06-105-0002,40.73475,-122.9412
17681,California,Trinity,9,26,58,Moderate,06-105-0002,40.73475,-122.9412
17682,California,Trinity,9,29,57,Moderate,06-105-0002,40.73475,-122.9412
17683,California,Trinity,9,30,160,Unhealthy,06-105-0002,40.73475,-122.9412
17684,California,Trinity,10,1,187,Unhealthy,06-105-0002,40.73475,-122.9412
17685,California,Trinity,10,2,187,Unhealthy,06-105-0002,40.73475,-122.9412
17686,California,Trinity,10,3,174,Unhealthy,06-105-0002,40.73475,-122.9412
17687,California,Trinity,10,4,160,Unhealthy,06-105-0002,40.73475,-122.9412
17688,California,Trinity,10,5,159,Unhealthy,06-105-0002,40.73475,-122.9412
17689,California,Trinity,10,6,101,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17690,California,Trinity,10,7,121,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17691,California,Trinity,10,8,69,Moderate,06-105-0002,40.73475,-122.9412
17692,California,Trinity,10,9,57,Moderate,06-105-0002,40.73475,-122.9412
17693,California,Trinity,10,10,48,Good,06-105-0002,40.73475,-122.9412
17694,California,Trinity,10,11,23,Good,06-105-0002,40.73475,-122.9412
17695,California,Trinity,10,12,24,Good,06-105-0002,40.73475,-122.9412
17696,California,Trinity,10,13,18,Good,06-105-0002,40.73475,-122.9412
17697,California,Trinity,10,14,20,Good,06-105-0002,40.73475,-122.9412
17698,California,Trinity,10,15,19,Good,06-105-0002,40.73475,-122.9412
17699,California,Trinity,10,16,10,Good,06-105-0002,40.73475,-122.9412
17700,California,Trinity,10,17,16,Good,06-105-0002,40.73475,-122.9412
17701,California,Trinity,10,18,47,Good,06-105-0002,40.73475,-122.9412
17702,California,Trinity,10,19,36,Good,06-105-0002,40.73475,-122.9412
17703,California,Trinity,10,20,28,Good,06-105-0002,40.73475,-122.9412
17704,California,Trinity,10,21,20,Good,06-105-0002,40.73475,-122.9412
17705,California,Trinity,10,22,15,Good,06-105-0002,40.73475,-122.9412
17706,California,Trinity,10,23,32,Good,06-105-0002,40.73475,-122.9412
17707,California,Trinity,10,24,41,Good,06-105-0002,40.73475,-122.9412
17708,California,Trinity,10,25,22,Good,06-105-0002,40.73475,-122.9412
17709,California,Trinity,10,26,24,Good,06-105-0002,40.73475,-122.9412
17710,California,Trinity,10,27,18,Good,06-105-0002,40.73475,-122.9412
17711,California,Trinity,10,28,22,Good,06-105-0002,40.73475,-122.9412
17712,California,Trinity,10,29,19,Good,06-105-0002,40.73475,-122.9412
17713,California,Trinity,10,30,23,Good,06-105-0002,40.73475,-122.9412
17714,California,Trinity,10,31,31,Good,06-105-0002,40.73475,-122.9412
17715,California,Trinity,11,1,33,Good,06-105-0002,40.73475,-122.9412
17716,California,Trinity,11,2,27,Good,06-105-0002,40.73475,-122.9412
17717,California,Trinity,11,3,24,Good,06-105-0002,40.73475,-122.9412
17718,California,Trinity,11,4,28,Good,06-105-0002,40.73475,-122.9412
17719,California,Trinity,11,5,11,Good,06-105-0002,40.73475,-122.9412
17720,California,Trinity,11,6,1,Good,06-105-0002,40.73475,-122.9412
17721,California,Trinity,11,7,16,Good,06-105-0002,40.73475,-122.9412
17722,California,Trinity,11,8,15,Good,06-105-0002,40.73475,-122.9412
17723,California,Trinity,11,9,40,Good,06-105-0002,40.73475,-122.9412
17724,California,Trinity,11,10,32,Good,06-105-0002,40.73475,-122.9412
17725,California,Trinity,11,11,23,Good,06-105-0002,40.73475,-122.9412
17726,California,Trinity,11,12,31,Good,06-105-0002,40.73475,-122.9412
17727,California,Trinity,11,13,55,Moderate,06-105-0002,40.73475,-122.9412
17728,California,Trinity,11,14,42,Good,06-105-0002,40.73475,-122.9412
17729,California,Trinity,11,15,60,Moderate,06-105-0002,40.73475,-122.9412
17730,California,Trinity,11,16,43,Good,06-105-0002,40.73475,-122.9412
17731,California,Trinity,11,17,73,Moderate,06-105-0002,40.73475,-122.9412
17732,California,Trinity,11,18,28,Good,06-105-0002,40.73475,-122.9412
17733,California,Trinity,11,19,47,Good,06-105-0002,40.73475,-122.9412
17734,California,Trinity,11,20,35,Good,06-105-0002,40.73475,-122.9412
17735,California,Trinity,11,21,56,Moderate,06-105-0002,40.73475,-122.9412
17736,California,Trinity,11,22,68,Moderate,06-105-0002,40.73475,-122.9412
17737,California,Trinity,11,23,62,Moderate,06-105-0002,40.73475,-122.9412
17738,California,Trinity,11,24,64,Moderate,06-105-0002,40.73475,-122.9412
17739,California,Trinity,11,25,25,Good,06-105-0002,40.73475,-122.9412
17740,California,Trinity,11,26,40,Good,06-105-0002,40.73475,-122.9412
17741,California,Trinity,11,27,58,Moderate,06-105-0002,40.73475,-122.9412
17742,California,Trinity,11,28,60,Moderate,06-105-0002,40.73475,-122.9412
17743,California,Trinity,11,29,57,Moderate,06-105-0002,40.73475,-122.9412
17744,California,Trinity,11,30,62,Moderate,06-105-0002,40.73475,-122.9412
17745,California,Trinity,12,3,60,Moderate,06-105-0002,40.73475,-122.9412
17746,California,Trinity,12,4,57,Moderate,06-105-0002,40.73475,-122.9412
17747,California,Trinity,12,5,81,Moderate,06-105-0002,40.73475,-122.9412
17748,California,Trinity,12,6,60,Moderate,06-105-0002,40.73475,-122.9412
17749,California,Trinity,12,7,48,Good,06-105-0002,40.73475,-122.9412
17750,California,Trinity,12,8,47,Good,06-105-0002,40.73475,-122.9412
17751,California,Trinity,12,9,64,Moderate,06-105-0002,40.73475,-122.9412
17752,California,Trinity,12,10,33,Good,06-105-0002,40.73475,-122.9412
17753,California,Trinity,12,11,59,Moderate,06-105-0002,40.73475,-122.9412
17754,California,Trinity,12,12,58,Moderate,06-105-0002,40.73475,-122.9412
17755,California,Trinity,12,13,51,Moderate,06-105-0002,40.73475,-122.9412
17756,California,Trinity,12,14,73,Moderate,06-105-0002,40.73475,-122.9412
17757,California,Trinity,12,15,105,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17758,California,Trinity,12,16,111,Unhealthy for Sensitive Groups,06-105-0002,40.73475,-122.9412
17759,California,Trinity,12,17,51,Moderate,06-105-0002,40.73475,-122.9412
17760,California,Trinity,12,18,39,Good,06-105-0002,40.73475,-122.9412
17761,California,Trinity,12,19,36,Good,06-105-0002,40.73475,-122.9412
17762,California,Trinity,12,20,44,Good,06-105-0002,40.73475,-122.9412
17763,California,Trinity,12,21,17,Good,06-105-0002,40.73475,-122.9412
17764,California,Trinity,12,22,40,Good,06-105-0002,40.73475,-122.9412
17765,California,Trinity,12,23,43,Good,06-105-0002,40.73475,-122.9412
17766,California,Trinity,12,24,65,Moderate,06-105-0002,40.73475,-122.9412
17767,California,Trinity,12,25,46,Good,06-105-0002,40.73475,-122.9412
17768,California,Trinity,12,26,53,Moderate,06-105-0002,40.73475,-122.9412
17769,California,Trinity,12,27,42,Good,06-105-0002,40.73475,-122.9412
17770,California,Trinity,12,28,46,Good,06-105-0002,40.73475,-122.9412
17771,California,Trinity,12,29,58,Moderate,06-105-0002,40.73475,-122.9412
17772,California,Trinity,12,30,85,Moderate,06-105-0002,40.73475,-122.9412
17773,California,Trinity,12,31,36,Good,06-105-0002,40.73475,-122.9412
17774,California,Tulare,1,1,111,Unhealthy for Sensitive Groups,06-107-2002,36.332179,-119.291228
17775,California,Tulare,1,2,76,Moderate,06-107-2002,36.332179,-119.291228
17776,California,Tulare,1,3,77,Moderate,06-107-2002,36.332179,-119.291228
17777,California,Tulare,1,4,73,Moderate,06-107-2002,36.332179,-119.291228
17778,California,Tulare,1,5,61,Moderate,06-107-2002,36.332179,-119.291228
17779,California,Tulare,1,6,59,Moderate,06-107-2002,36.332179,-119.291228
17780,California,Tulare,1,7,71,Moderate,06-107-2010,36.031831,-119.055018
17781,California,Tulare,1,8,67,Moderate,06-107-2010,36.031831,-119.055018
17782,California,Tulare,1,9,53,Moderate,06-107-2002,36.332179,-119.291228
17783,California,Tulare,1,10,60,Moderate,06-107-2002,36.332179,-119.291228
17784,California,Tulare,1,11,60,Moderate,06-107-2002,36.332179,-119.291228
17785,California,Tulare,1,12,57,Moderate,06-107-2002,36.332179,-119.291228
17786,California,Tulare,1,13,63,Moderate,06-107-2002,36.332179,-119.291228
17787,California,Tulare,1,14,59,Moderate,06-107-2002,36.332179,-119.291228
17788,California,Tulare,1,15,67,Moderate,06-107-2010,36.031831,-119.055018
17789,California,Tulare,1,16,47,Good,06-107-2002,36.332179,-119.291228
17790,California,Tulare,1,17,37,Good,06-107-2002,36.332179,-119.291228
17791,California,Tulare,1,18,61,Moderate,06-107-2002,36.332179,-119.291228
17792,California,Tulare,1,19,88,Moderate,06-107-2002,36.332179,-119.291228
17793,California,Tulare,1,20,88,Moderate,06-107-2002,36.332179,-119.291228
17794,California,Tulare,1,21,67,Moderate,06-107-2002,36.332179,-119.291228
17795,California,Tulare,1,22,66,Moderate,06-107-2002,36.332179,-119.291228
17796,California,Tulare,1,23,64,Moderate,06-107-2010,36.031831,-119.055018
17797,California,Tulare,1,24,91,Moderate,06-107-2002,36.332179,-119.291228
17798,California,Tulare,1,25,82,Moderate,06-107-2002,36.332179,-119.291228
17799,California,Tulare,1,26,68,Moderate,06-107-2010,36.031831,-119.055018
17800,California,Tulare,1,27,52,Moderate,06-107-2002,36.332179,-119.291228
17801,California,Tulare,1,28,59,Moderate,06-107-2002,36.332179,-119.291228
17802,California,Tulare,1,29,54,Moderate,06-107-2010,36.031831,-119.055018
17803,California,Tulare,1,30,52,Moderate,06-107-2002,36.332179,-119.291228
17804,California,Tulare,1,31,71,Moderate,06-107-2002,36.332179,-119.291228
17805,California,Tulare,2,1,89,Moderate,06-107-2002,36.332179,-119.291228
17806,California,Tulare,2,2,68,Moderate,06-107-2010,36.031831,-119.055018
17807,California,Tulare,2,3,43,Good,06-107-2002,36.332179,-119.291228
17808,California,Tulare,2,4,42,Good,06-107-2002,36.332179,-119.291228
17809,California,Tulare,2,5,60,Moderate,06-107-2002,36.332179,-119.291228
17810,California,Tulare,2,6,66,Moderate,06-107-2002,36.332179,-119.291228
17811,California,Tulare,2,7,68,Moderate,06-107-2002,36.332179,-119.291228
17812,California,Tulare,2,8,73,Moderate,06-107-2002,36.332179,-119.291228
17813,California,Tulare,2,9,55,Moderate,06-107-2002,36.332179,-119.291228
17814,California,Tulare,2,10,57,Moderate,06-107-2002,36.332179,-119.291228
17815,California,Tulare,2,11,41,Good,06-107-2002,36.332179,-119.291228
17816,California,Tulare,2,12,79,Moderate,06-107-2002,36.332179,-119.291228
17817,California,Tulare,2,13,59,Moderate,06-107-2002,36.332179,-119.291228
17818,California,Tulare,2,14,74,Moderate,06-107-2002,36.332179,-119.291228
17819,California,Tulare,2,15,81,Moderate,06-107-2002,36.332179,-119.291228
17820,California,Tulare,2,16,64,Moderate,06-107-2010,36.031831,-119.055018
17821,California,Tulare,2,17,58,Moderate,06-107-2002,36.332179,-119.291228
17822,California,Tulare,2,18,68,Moderate,06-107-2002,36.332179,-119.291228
17823,California,Tulare,2,19,68,Moderate,06-107-2002,36.332179,-119.291228
17824,California,Tulare,2,20,62,Moderate,06-107-2002,36.332179,-119.291228
17825,California,Tulare,2,21,81,Moderate,06-107-2002,36.332179,-119.291228
17826,California,Tulare,2,22,52,Moderate,06-107-2002,36.332179,-119.291228
17827,California,Tulare,2,23,51,Moderate,06-107-2002,36.332179,-119.291228
17828,California,Tulare,2,24,61,Moderate,06-107-2002,36.332179,-119.291228
17829,California,Tulare,2,25,54,Moderate,06-107-2002,36.332179,-119.291228
17830,California,Tulare,2,26,47,Good,06-107-2010,36.031831,-119.055018
17831,California,Tulare,2,27,59,Moderate,06-107-2002,36.332179,-119.291228
17832,California,Tulare,2,28,48,Good,06-107-2002,36.332179,-119.291228
17833,California,Tulare,2,29,56,Moderate,06-107-2002,36.332179,-119.291228
17834,California,Tulare,3,1,41,Good,06-107-2010,36.031831,-119.055018
17835,California,Tulare,3,2,49,Good,06-107-2010,36.031831,-119.055018
17836,California,Tulare,3,3,45,Good,06-107-2002,36.332179,-119.291228
17837,California,Tulare,3,4,50,Good,06-107-2002,36.332179,-119.291228
17838,California,Tulare,3,5,47,Good,06-107-2002,36.332179,-119.291228
17839,California,Tulare,3,6,61,Moderate,06-107-2002,36.332179,-119.291228
17840,California,Tulare,3,7,32,Good,06-107-2010,36.031831,-119.055018
17841,California,Tulare,3,8,33,Good,06-107-2010,36.031831,-119.055018
17842,California,Tulare,3,9,35,Good,06-107-2010,36.031831,-119.055018
17843,California,Tulare,3,10,56,Moderate,06-107-2002,36.332179,-119.291228
17844,California,Tulare,3,11,54,Moderate,06-107-2010,36.031831,-119.055018
17845,California,Tulare,3,12,53,Moderate,06-107-2002,36.332179,-119.291228
17846,California,Tulare,3,13,37,Good,06-107-2010,36.031831,-119.055018
17847,California,Tulare,3,14,36,Good,06-107-2010,36.031831,-119.055018
17848,California,Tulare,3,15,35,Good,06-107-2010,36.031831,-119.055018
17849,California,Tulare,3,16,32,Good,06-107-2010,36.031831,-119.055018
17850,California,Tulare,3,17,38,Good,06-107-2010,36.031831,-119.055018
17851,California,Tulare,3,18,38,Good,06-107-2010,36.031831,-119.055018
17852,California,Tulare,3,19,34,Good,06-107-2002,36.332179,-119.291228
17853,California,Tulare,3,20,40,Good,06-107-2010,36.031831,-119.055018
17854,California,Tulare,3,21,43,Good,06-107-2010,36.031831,-119.055018
17855,California,Tulare,3,22,39,Good,06-107-2010,36.031831,-119.055018
17856,California,Tulare,3,23,38,Good,06-107-2010,36.031831,-119.055018
17857,California,Tulare,3,24,32,Good,06-107-2010,36.031831,-119.055018
17858,California,Tulare,3,25,35,Good,06-107-2010,36.031831,-119.055018
17859,California,Tulare,3,26,38,Good,06-107-2010,36.031831,-119.055018
17860,California,Tulare,3,27,44,Good,06-107-2002,36.332179,-119.291228
17861,California,Tulare,3,28,53,Moderate,06-107-2002,36.332179,-119.291228
17862,California,Tulare,3,29,35,Good,06-107-2010,36.031831,-119.055018
17863,California,Tulare,3,30,40,Good,06-107-2002,36.332179,-119.291228
17864,California,Tulare,3,31,41,Good,06-107-2002,36.332179,-119.291228
17865,California,Tulare,4,1,46,Good,06-107-2010,36.031831,-119.055018
17866,California,Tulare,4,2,44,Good,06-107-2010,36.031831,-119.055018
17867,California,Tulare,4,3,44,Good,06-107-0009,36.48947,-118.82915
17868,California,Tulare,4,4,45,Good,06-107-2010,36.031831,-119.055018
17869,California,Tulare,4,5,31,Good,06-107-2010,36.031831,-119.055018
17870,California,Tulare,4,6,37,Good,06-107-0006,36.566128,-118.7777
17871,California,Tulare,4,7,39,Good,06-107-2010,36.031831,-119.055018
17872,California,Tulare,4,8,37,Good,06-107-2010,36.031831,-119.055018
17873,California,Tulare,4,9,37,Good,06-107-2010,36.031831,-119.055018
17874,California,Tulare,4,10,41,Good,06-107-2010,36.031831,-119.055018
17875,California,Tulare,4,11,50,Good,06-107-2002,36.332179,-119.291228
17876,California,Tulare,4,12,52,Moderate,06-107-2002,36.332179,-119.291228
17877,California,Tulare,4,13,44,Good,06-107-2002,36.332179,-119.291228
17878,California,Tulare,4,14,52,Moderate,06-107-2002,36.332179,-119.291228
17879,California,Tulare,4,15,54,Moderate,06-107-2010,36.031831,-119.055018
17880,California,Tulare,4,16,61,Moderate,06-107-2010,36.031831,-119.055018
17881,California,Tulare,4,17,34,Good,06-107-0006,36.566128,-118.7777
17882,California,Tulare,4,18,43,Good,06-107-2002,36.332179,-119.291228
17883,California,Tulare,4,19,53,Moderate,06-107-2010,36.031831,-119.055018
17884,California,Tulare,4,20,46,Good,06-107-2010,36.031831,-119.055018
17885,California,Tulare,4,21,56,Moderate,06-107-2002,36.332179,-119.291228
17886,California,Tulare,4,22,62,Moderate,06-107-2010,36.031831,-119.055018
17887,California,Tulare,4,23,64,Moderate,06-107-2010,36.031831,-119.055018
17888,California,Tulare,4,24,56,Moderate,06-107-2010,36.031831,-119.055018
17889,California,Tulare,4,25,67,Moderate,06-107-2002,36.332179,-119.291228
17890,California,Tulare,4,26,58,Moderate,06-107-2010,36.031831,-119.055018
17891,California,Tulare,4,27,54,Moderate,06-107-2010,36.031831,-119.055018
17892,California,Tulare,4,28,57,Moderate,06-107-2010,36.031831,-119.055018
17893,California,Tulare,4,29,101,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17894,California,Tulare,4,30,44,Good,06-107-2010,36.031831,-119.055018
17895,California,Tulare,5,1,74,Moderate,06-107-2010,36.031831,-119.055018
17896,California,Tulare,5,2,49,Good,06-107-0009,36.48947,-118.82915
17897,California,Tulare,5,3,37,Good,06-107-2010,36.031831,-119.055018
17898,California,Tulare,5,4,61,Moderate,06-107-2010,36.031831,-119.055018
17899,California,Tulare,5,5,93,Moderate,06-107-2010,36.031831,-119.055018
17900,California,Tulare,5,6,74,Moderate,06-107-2010,36.031831,-119.055018
17901,California,Tulare,5,7,101,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17902,California,Tulare,5,8,151,Unhealthy,06-107-2010,36.031831,-119.055018
17903,California,Tulare,5,9,143,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17904,California,Tulare,5,10,100,Moderate,06-107-2010,36.031831,-119.055018
17905,California,Tulare,5,11,67,Moderate,06-107-0009,36.48947,-118.82915
17906,California,Tulare,5,12,43,Good,06-107-2010,36.031831,-119.055018
17907,California,Tulare,5,13,47,Good,06-107-2010,36.031831,-119.055018
17908,California,Tulare,5,14,47,Good,06-107-2010,36.031831,-119.055018
17909,California,Tulare,5,15,43,Good,06-107-2010,36.031831,-119.055018
17910,California,Tulare,5,16,67,Moderate,06-107-2010,36.031831,-119.055018
17911,California,Tulare,5,17,46,Good,06-107-0009,36.48947,-118.82915
17912,California,Tulare,5,18,41,Good,06-107-2010,36.031831,-119.055018
17913,California,Tulare,5,19,41,Good,06-107-2010,36.031831,-119.055018
17914,California,Tulare,5,20,47,Good,06-107-2010,36.031831,-119.055018
17915,California,Tulare,5,21,54,Moderate,06-107-2010,36.031831,-119.055018
17916,California,Tulare,5,22,64,Moderate,06-107-0009,36.48947,-118.82915
17917,California,Tulare,5,23,61,Moderate,06-107-2010,36.031831,-119.055018
17918,California,Tulare,5,24,77,Moderate,06-107-2010,36.031831,-119.055018
17919,California,Tulare,5,25,101,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17920,California,Tulare,5,26,136,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17921,California,Tulare,5,27,105,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17922,California,Tulare,5,28,112,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17923,California,Tulare,5,29,74,Moderate,06-107-0009,36.48947,-118.82915
17924,California,Tulare,5,30,36,Good,06-107-0009,36.48947,-118.82915
17925,California,Tulare,5,31,42,Good,06-107-2010,36.031831,-119.055018
17926,California,Tulare,6,1,67,Moderate,06-107-2010,36.031831,-119.055018
17927,California,Tulare,6,2,90,Moderate,06-107-2010,36.031831,-119.055018
17928,California,Tulare,6,3,136,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17929,California,Tulare,6,4,133,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17930,California,Tulare,6,5,61,Moderate,06-107-0006,36.566128,-118.7777
17931,California,Tulare,6,6,44,Good,06-107-2010,36.031831,-119.055018
17932,California,Tulare,6,7,38,Good,06-107-2010,36.031831,-119.055018
17933,California,Tulare,6,8,44,Good,06-107-2010,36.031831,-119.055018
17934,California,Tulare,6,9,54,Moderate,06-107-2010,36.031831,-119.055018
17935,California,Tulare,6,10,97,Moderate,06-107-2010,36.031831,-119.055018
17936,California,Tulare,6,11,101,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17937,California,Tulare,6,12,73,Moderate,06-107-2002,36.332179,-119.291228
17938,California,Tulare,6,13,43,Good,06-107-2010,36.031831,-119.055018
17939,California,Tulare,6,14,46,Good,06-107-2010,36.031831,-119.055018
17940,California,Tulare,6,15,64,Moderate,06-107-0009,36.48947,-118.82915
17941,California,Tulare,6,16,49,Good,06-107-2010,36.031831,-119.055018
17942,California,Tulare,6,17,87,Moderate,06-107-2010,36.031831,-119.055018
17943,California,Tulare,6,18,122,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17944,California,Tulare,6,19,133,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17945,California,Tulare,6,20,129,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17946,California,Tulare,6,21,105,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17947,California,Tulare,6,22,133,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17948,California,Tulare,6,23,129,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17949,California,Tulare,6,24,126,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17950,California,Tulare,6,25,112,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17951,California,Tulare,6,26,105,Unhealthy for Sensitive Groups,06-107-2010,36.031831,-119.055018
17952,California,Tulare,6,27,159,Unhealthy,06-107-0009,36.48947,-118.82915
17953,California,Tulare,6,28,74,Moderate,06-107-0009,36.48947,-118.82915
17954,California,Tulare,6,29,50,Good,06-107-2010,36.031831,-119.055018
17955,California,Tulare,6,30,87,Moderate,06-107-0009,36.48947,-118.82915
17956,California,Tulare,7,1,101,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
17957,California,Tulare,7,2,80,Moderate,06-107-0009,36.48947,-118.82915
17958,California,Tulare,7,3,105,Unhealthy for Sensitive Groups,06-107-0009,36.48947,-118.82915
